question,answer,converted_question,일치여부,의견
"SELECT bank_nm, acct_dv, acct_no, curr_cd, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '대출' AND curr_cd <> 'KRW' AND reg_dt = '20211109'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""curr_cd"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""대출""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""ne"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20211109""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.curr_cd, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd != :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건(view_dv, curr_cd, reg_dt)을 사용하여 데이터를 선택하고 있으며, 선택하는 컬럼도 일치합니다. 변환된 SQL에서 사용된 바인딩 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('대출', 'KRW', '20211109')과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20240831'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""real_amt"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240831""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('수시', 'KRW', '20240831')과 같은 역할을 하므로, 결과적으로 두 쿼리는 동일한 동작을 수행합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND bank_nm = '신한은행' AND reg_dt = '20240313'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""real_amt"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""bank_nm"",
            ""op"": ""eq"",
            ""value"": ""신한은행""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240313""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.bank_nm = :bank_nm_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :bank_nm_1, :reg_dt_1)는 원본 SQL의 하드코딩된 값('수시', 'KRW', '신한은행', '20240313')과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 수행합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND acct_dv LIKE '%당좌%' AND reg_dt = '20240413'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""real_amt"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""acct_dv"",
            ""op"": ""like"",
            ""value"": ""%당좌%""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240413""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_dv LIKE :acct_dv_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건(view_dv, curr_cd, acct_dv, reg_dt)을 사용하여 동일한 컬럼(bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm)을 선택하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 동작이 일치합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND acct_no LIKE '%0220%' AND reg_dt = '20240513'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""real_amt"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""acct_no"",
            ""op"": ""like"",
            ""value"": ""%0220%""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240513""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_no LIKE :acct_no_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 동일한 데이터를 선택하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 일치하는 조건을 나타내므로 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20240613'  ORDER BY acct_bal_amt DESC ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""real_amt"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240613""
        }
    ],
    ""order_by"": [
        {
            ""column"": ""acct_bal_amt"",
            ""direction"": ""desc""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 ORDER BY aicfo_get_all_amt.acct_bal_amt DESC",예,"두 쿼리는 동일한 테이블과 조건을 사용하고 있으며, 선택된 컬럼과 정렬 기준도 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND real_amt >= POWER(10,8) AND reg_dt = '20240713'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""real_amt"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""real_amt"",
            ""op"": ""ge"",
            ""value"": {
                ""func"": ""POWER"",
                ""column"": ""10"",
                ""label"": ""10^8""
            }
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240713""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.real_amt >= :real_amt_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, 선택된 컬럼도 일치합니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, curr_cd, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd <> 'KRW' AND reg_dt = '20240103'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""curr_cd"",
        ""acct_bal_amt"",
        ""real_amt"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""ne"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240103""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.curr_cd, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd != :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, 선택된 컬럼도 동일합니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT bank_nm, acct_dv, acct_no, curr_cd, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'USD' AND reg_dt = '20241231'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""curr_cd"",
        ""acct_bal_amt"",
        ""real_amt"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""USD""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20241231""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.curr_cd, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건(view_dv, curr_cd, reg_dt)을 사용하여 동일한 컬럼을 선택하고 있으며, 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 결과가 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND reg_dt = '20241231'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20241231""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건(view_dv, curr_cd, reg_dt)을 사용하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('예적금', 'KRW', '20241231')과 동일한 역할을 하므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND bank_nm = '신한은행' AND reg_dt = '20240701'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""bank_nm"",
            ""op"": ""eq"",
            ""value"": ""신한은행""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240701""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.bank_nm = :bank_nm_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인딩 변수(:view_dv_1, :curr_cd_1, :bank_nm_1, :reg_dt_1)는 원본 SQL의 상수 값('예적금', 'KRW', '신한은행', '20240701')과 동일한 역할을 하므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND acct_no LIKE '%12065128558451%' AND reg_dt = '20241212'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""acct_no"",
            ""op"": ""like"",
            ""value"": ""%12065128558451%""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20241212""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_no LIKE :acct_no_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건(view_dv, curr_cd, acct_no, reg_dt)을 사용하여 데이터를 선택하고 있으며, 선택하는 컬럼도 동일합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 리터럴 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND reg_dt = '20240708'  ORDER BY open_dt ASC ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240708""
        }
    ],
    ""order_by"": [
        {
            ""column"": ""open_dt"",
            ""direction"": ""asc""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 ORDER BY aicfo_get_all_amt.open_dt ASC",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건(view_dv, curr_cd, reg_dt)으로 데이터를 선택하고 있으며, 선택된 컬럼과 정렬 기준도 동일합니다. 변환된 SQL에서 사용된 바인딩 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('예적금', 'KRW', '20240708')과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND acct_bal_amt >= POWER(10,8) AND reg_dt = '20240516'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""acct_bal_amt"",
            ""op"": ""ge"",
            ""value"": {
                ""func"": ""POWER"",
                ""column"": ""10"",
                ""label"": ""8""
            }
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240516""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_bal_amt >= :acct_bal_amt_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 선택하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND intr_rate >= 3 AND reg_dt = '20240603'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""intr_rate"",
            ""op"": ""ge"",
            ""value"": 3
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240603""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.intr_rate >= :intr_rate_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건(view_dv, curr_cd, intr_rate, reg_dt)을 사용하여 동일한 컬럼을 선택하고 있으며, 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, curr_cd, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금'AND curr_cd = 'USD' AND reg_dt = '20240629'    ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""curr_cd"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""USD""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240629""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.curr_cd, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('예적금', 'USD', '20240629')과 동일한 역할을 하므로, 결과적으로 두 쿼리는 같은 동작을 합니다."
