question,answer,converted_question,일치여부,의견
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20240630'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240630""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('수시', 'KRW', '20240630')과 동일한 값을 가리키면 동일한 결과를 반환합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND acct_bal_amt >= 10000000 AND reg_dt = '20240123'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_bal_amt"",""op"":""ge"",""value"":10000000},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240123""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_bal_amt >= :acct_bal_amt_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건(view_dv, curr_cd, acct_bal_amt, reg_dt)을 사용하여 동일한 컬럼(bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm)을 선택하고 있으며, 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 조건을 나타내므로 동작이 일치합니다."
"SELECT view_dv, bank_nm, curr_cd, COUNT(*) AS acct_cnt FROM aicfo_get_all_amt WHERE reg_dt = '20240318' GROUP BY view_dv, bank_nm, curr_cd","{""select"":[""view_dv"",""bank_nm"",""curr_cd"",{""func"":""count"",""column"":""*"",""label"":""acct_cnt""}],""where"":[{""column"":""reg_dt"",""op"":""eq"",""value"":""20240318""}],""group_by"":[""view_dv"",""bank_nm"",""curr_cd""]}",Error: Column '*' not found in AccountAmount,아니오,"변환된 SQL에서 COUNT(*)를 사용하려고 했지만, SQLAlchemy에서 '*'를 사용할 수 없어서 오류가 발생했습니다. 원본 SQL과 변환된 SQL이 동일한 결과를 생성하지 않기 때문에 두 쿼리는 일치하지 않습니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20240123' AND acct_bal_amt >= POWER(10,8)","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240123""},{""column"":""acct_bal_amt"",""op"":""ge"",""value"":100000000}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.acct_bal_amt >= :acct_bal_amt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 조회하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND acct_dv LIKE '%월급%' AND reg_dt = '20250218'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_dv"",""op"":""like"",""value"":""%월급%""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20250218""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_dv LIKE :acct_dv_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 선택하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가집니다. 따라서 두 쿼리는 같은 동작을 합니다."
"SELECT view_dv, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv IN ('수시', '예적금') AND curr_cd = 'KRW' AND reg_dt = '20240822' GROUP BY view_dv","{""select"":[""view_dv"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""}],""where"":[{""column"":""view_dv"",""op"":""in"",""value"":[""수시"",""예적금""]},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240822""}],""group_by"":[""view_dv""]}","SELECT aicfo_get_all_amt.view_dv, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv IN (__[POSTCOMPILE_view_dv_1]) AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.view_dv",예,"두 쿼리는 동일한 조건을 사용하여 `view_dv`에 따라 그룹화하고 `acct_bal_amt`의 합계를 계산합니다. 변환된 SQL에서 사용된 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT bank_nm, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20250218' AND real_amt >= POWER(10,10)","{""select"":[""bank_nm"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20250218""},{""column"":""real_amt"",""op"":""ge"",""value"":10000000000}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.real_amt >= :real_amt_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 조회하고 있으며, 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1, :real_amt_1)는 원본 SQL의 상수 값('수시', 'KRW', '20250218', POWER(10,10))과 동일한 의미를 가지므로, 결과가 동일하게 나옵니다."
"SELECT view_dv, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv IN ('수시', '예적금') AND curr_cd = 'KRW' AND reg_dt = '20240822' GROUP BY view_dv","{""select"":[""view_dv"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""}],""where"":[{""column"":""view_dv"",""op"":""in"",""value"":[""수시"",""예적금""]},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240822""}],""group_by"":[""view_dv""]}","SELECT aicfo_get_all_amt.view_dv, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv IN (__[POSTCOMPILE_view_dv_1]) AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.view_dv",예,"두 쿼리는 동일한 조건을 사용하여 `view_dv`에 따라 그룹화하고 `acct_bal_amt`의 합계를 계산합니다. 변환된 SQL에서 사용된 변수들은 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND acct_dv LIKE '%월급%' AND reg_dt = '20241220'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_dv"",""op"":""like"",""value"":""%월급%""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20241220""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_dv LIKE :acct_dv_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 선택하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가집니다. 따라서 두 쿼리는 같은 동작을 합니다."
"SELECT view_dv, bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv IN ('수시', '예적금', '대출', '증권') AND curr_cd = 'KRW' AND reg_dt = '20241220'","{""select"":[""view_dv"",""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""in"",""value"":[""수시"",""예적금"",""대출"",""증권""]},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20241220""}]}","SELECT aicfo_get_all_amt.view_dv, aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv IN (__[POSTCOMPILE_view_dv_1]) AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, 선택된 컬럼과 테이블 이름이 일치합니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, deposit_amt, total_appr_amt, acct_bal_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '증권' AND curr_cd = 'KRW' AND acct_dv LIKE 'ELS%' AND reg_dt = '20250218'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""deposit_amt"",""total_appr_amt"",""acct_bal_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""증권""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_dv"",""op"":""like"",""value"":""ELS%""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20250218""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.deposit_amt, aicfo_get_all_amt.total_appr_amt, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_dv LIKE :acct_dv_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 선택하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, deposit_amt, total_appr_amt, acct_bal_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '증권' AND curr_cd = 'KRW' AND acct_dv LIKE 'DLS%' AND reg_dt = '20250218'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""deposit_amt"",""total_appr_amt"",""acct_bal_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""증권""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_dv"",""op"":""like"",""value"":""DLS%""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20250218""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.deposit_amt, aicfo_get_all_amt.total_appr_amt, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_dv LIKE :acct_dv_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블과 필드를 참조하며, 동일한 조건을 사용하고 있습니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT view_dv, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv IN ('수시', '대출') AND curr_cd = 'KRW' AND reg_dt = '20221215' GROUP BY view_dv","{""select"":[""view_dv"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""}],""where"":[{""column"":""view_dv"",""op"":""in"",""value"":[""수시"",""대출""]},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20221215""}],""group_by"":[""view_dv""]}","SELECT aicfo_get_all_amt.view_dv, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv IN (__[POSTCOMPILE_view_dv_1]) AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.view_dv",예,"두 쿼리는 동일한 조건을 사용하여 `view_dv`와 `acct_bal_amt`의 합계를 계산하고 있으며, `GROUP BY` 절도 동일하게 적용되고 있습니다. 변환된 SQL에서 사용된 변수들은 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT view_dv, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv IN ('수시', '예적금') AND curr_cd = 'KRW' AND reg_dt = '20231021' GROUP BY view_dv","{""select"":[""view_dv"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""}],""where"":[{""column"":""view_dv"",""op"":""in"",""value"":[""수시"",""예적금""]},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20231021""}],""group_by"":[""view_dv""]}","SELECT aicfo_get_all_amt.view_dv, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv IN (__[POSTCOMPILE_view_dv_1]) AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.view_dv",예,"두 쿼리는 동일한 조건을 사용하여 `view_dv`에 따라 그룹화하고 `acct_bal_amt`의 합계를 계산합니다. 변환된 SQL에서 사용된 변수들은 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT view_dv, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv IN ('수시', '증권') AND curr_cd = 'KRW' AND reg_dt = '20220220' GROUP BY view_dv","{""select"":[""view_dv"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""}],""where"":[{""column"":""view_dv"",""op"":""in"",""value"":[""수시"",""증권""]},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20220220""}],""group_by"":[""view_dv""]}","SELECT aicfo_get_all_amt.view_dv, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv IN (__[POSTCOMPILE_view_dv_1]) AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.view_dv",예,"두 쿼리는 동일한 조건을 사용하여 `view_dv`에 따라 그룹화하고 `acct_bal_amt`의 합계를 계산합니다. 변환된 SQL에서 사용된 매개변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT view_dv, curr_cd, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv IN ('수시', '증권') AND curr_cd <> 'KRW' AND reg_dt = '20240206' GROUP BY view_dv, curr_cd","{""select"":[""view_dv"",""curr_cd"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""}],""where"":[{""column"":""view_dv"",""op"":""in"",""value"":[""수시"",""증권""]},{""column"":""curr_cd"",""op"":""ne"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240206""}],""group_by"":[""view_dv"",""curr_cd""]}","SELECT aicfo_get_all_amt.view_dv, aicfo_get_all_amt.curr_cd, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv IN (__[POSTCOMPILE_view_dv_1]) AND aicfo_get_all_amt.curr_cd != :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.view_dv, aicfo_get_all_amt.curr_cd",예,"두 쿼리는 동일한 조건을 사용하여 `view_dv`, `curr_cd`에 따라 `acct_bal_amt`의 합계를 계산하고 있으며, 그룹화 및 필터링 조건이 일치합니다. 변환된 SQL에서 사용된 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 결과는 동일합니다."
"SELECT view_dv, curr_cd, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv IN ('대출', '증권') AND curr_cd <> 'KRW' AND reg_dt = '20240324' GROUP BY view_dv, curr_cd","{""select"":[""view_dv"",""curr_cd"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""}],""where"":[{""column"":""view_dv"",""op"":""in"",""value"":[""대출"",""증권""]},{""column"":""curr_cd"",""op"":""ne"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240324""}],""group_by"":[""view_dv"",""curr_cd""]}","SELECT aicfo_get_all_amt.view_dv, aicfo_get_all_amt.curr_cd, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv IN (__[POSTCOMPILE_view_dv_1]) AND aicfo_get_all_amt.curr_cd != :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.view_dv, aicfo_get_all_amt.curr_cd",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고, 동일한 컬럼을 그룹화하여 합계를 계산하고 있습니다. 변환된 SQL에서 사용된 변수와 원본 SQL의 상수 값은 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT view_dv, curr_cd, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv IN ('예적금', '증권') AND curr_cd <> 'KRW' AND reg_dt = '20241224' GROUP BY view_dv, curr_cd","{""select"":[""view_dv"",""curr_cd"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""}],""where"":[{""column"":""view_dv"",""op"":""in"",""value"":[""예적금"",""증권""]},{""column"":""curr_cd"",""op"":""ne"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20241224""}],""group_by"":[""view_dv"",""curr_cd""]}","SELECT aicfo_get_all_amt.view_dv, aicfo_get_all_amt.curr_cd, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv IN (__[POSTCOMPILE_view_dv_1]) AND aicfo_get_all_amt.curr_cd != :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.view_dv, aicfo_get_all_amt.curr_cd",예,"두 쿼리는 동일한 조건을 사용하여 `view_dv`, `curr_cd`에 따라 `acct_bal_amt`의 합계를 계산하고 있으며, 그룹화 및 필터링 조건이 일치합니다. 변환된 SQL에서 사용된 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 결과가 동일하게 나옵니다."
"SELECT bank_nm, COUNT(*) AS acct_cnt, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND bank_nm = '신한은행' AND reg_dt = '20250218' GROUP BY bank_nm","{""select"":[""bank_nm"",{""func"":""count"",""column"":""*"",""label"":""acct_cnt""},{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""}],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""bank_nm"",""op"":""eq"",""value"":""신한은행""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20250218""}],""group_by"":[""bank_nm""]}",Error: Column '*' not found in AccountAmount,아니오,"변환된 SQL에서 ""COUNT(*)""를 사용하기 위해 필요한 모든 열을 포함하는 ""Column '*'""를 찾을 수 없다는 오류가 발생하므로, 원본 SQL과 동일한 동작을 하지 않습니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND acct_dv LIKE '%한도%' AND curr_cd = 'KRW' AND reg_dt = '20250218'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""acct_dv"",""op"":""like"",""value"":""%한도%""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20250218""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.acct_dv LIKE :acct_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 선택하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 결과가 일치합니다."
"SELECT bank_nm, SUM(acct_bal_amt) AS total_acct_bal_amt, SUM(real_amt) AS total_real_amt FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND bank_nm IN('신한은행', '기업은행') AND reg_dt = '20250218' GROUP BY bank_nm","{""select"":[""bank_nm"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""},{""func"":""sum"",""column"":""real_amt"",""label"":""total_real_amt""}],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""bank_nm"",""op"":""in"",""value"":[""신한은행"",""기업은행""]},{""column"":""reg_dt"",""op"":""eq"",""value"":""20250218""}],""group_by"":[""bank_nm""]}","SELECT aicfo_get_all_amt.bank_nm, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt, sum(aicfo_get_all_amt.real_amt) AS total_real_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.bank_nm IN (__[POSTCOMPILE_bank_nm_1]) AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm",예,"두 쿼리는 동일한 조건을 사용하여 `bank_nm`을 기준으로 그룹화하고, `acct_bal_amt`와 `real_amt`의 합계를 계산합니다. 변환된 SQL에서 사용된 바인드 변수와 포스트 컴파일된 값은 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
